Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,New_Item_Type
FDV15,-0.6052343489634611,Low Fat,1.5557321784355398,Meat,-0.5946224786586456,OUT049,1999,1,0,Supermarket Type1,1661.8368,1
FDL58,-1.6748351185631765,Regular,0.15761913930556015,Snack Foods,1.987493328917128,OUT049,1999,1,0,Supermarket Type1,4745.8224,1
FDA08,-0.23844647443258551,Regular,-0.3090486685631247,Fruits and Vegetables,0.37191733553117207,OUT045,2002,3,1,Supermarket Type1,3124.5994,1
FDT43,0.8264215483989897,Low Fat,-0.8818791614995618,Fruits and Vegetables,-1.4591026207039097,OUT018,2009,1,2,Supermarket Type2,467.3916,1
NCX06,0.0,Low Fat,-0.9791869223889231,Household,0.6681206669825821,OUT027,1985,1,2,Supermarket Type3,5070.7328,2
FDT20,-0.5579068812820579,Low Fat,-0.47943951818692976,Fruits and Vegetables,-1.660093723791242,OUT046,1997,2,0,Supermarket Type1,540.6296,1
FDB41,1.4535104951775835,Regular,0.6043458466257128,Frozen Foods,-1.4921932460651877,OUT046,1997,2,0,Supermarket Type1,992.7078,1
NCN55,0.4123062061867102,Low Fat,-0.12693204317091264,Others,1.5715239662396612,OUT049,1999,1,0,Supermarket Type1,6008.845,2
FDE40,0.0,Regular,0.630521413236141,Dairy,-1.2537596009549705,OUT027,1985,1,2,Supermarket Type3,2105.2596,1
FDX49,0.0,Regular,0.6823677087137657,Canned,1.4715776233669429,OUT027,1985,1,2,Supermarket Type3,5359.69,1
NCM53,1.3943511605758294,Low Fat,-0.2710655737521114,Health and Hygiene,-0.5839723268875111,OUT045,2002,3,1,Supermarket Type1,745.696,2
FDE36,-1.7978865345348252,Regular,-0.47228681997072347,Baking Goods,0.33553145814420493,OUT035,2004,2,1,Supermarket Type1,3275.736,1
FDN57,1.276032491372321,Low Fat,-0.22846961055360535,Snack Foods,-0.012483769679925831,OUT045,2002,3,1,Supermarket Type1,1701.7848,1
FDI24,0.0,Low Fat,0.2370482363605973,Baking Goods,0.5932773356427915,OUT027,1985,1,2,Supermarket Type3,6704.606,1
FDI19,0.5306248753902185,Low Fat,-0.2673323871188335,Meat,1.6341112725014517,OUT046,1997,2,0,Supermarket Type1,4119.9704,1
FDF24,0.6252798107530253,Regular,-0.4587103536525345,Baking Goods,-0.9538788196308373,OUT010,1998,3,2,Grocery Store,327.5736,1
FDG52,0.18750073470004458,Low Fat,-0.007736163637498219,Frozen Foods,-1.5296357880880722,OUT049,1999,1,0,Supermarket Type1,780.9834,1
DRF36,0.7672622137972356,Low Fat,-0.8238605186288724,Soft Drinks,0.777111288319569,OUT045,2002,3,1,Supermarket Type1,3630.6074,0
FDS45,0.0,Regular,-0.280811673092086,Snack Foods,-0.5400645389311844,OUT019,1985,2,0,Grocery Store,317.5866,1
FDX40,-0.00180913602556889,Low Fat,1.929694453194185,Frozen Foods,-1.626370384347059,OUT010,1998,3,2,Grocery Store,231.6984,1
DRK12,-0.7945442196890745,Low Fat,-0.4700790391387097,Soft Drinks,-1.7343878464600846,OUT035,2004,2,1,Supermarket Type1,133.16,0
DRC27,0.22299633546109718,Low Fat,-0.15584026913773136,Dairy,1.6731179351252239,OUT035,2004,2,1,Supermarket Type1,5650.6446,0
FDL58,-1.6748351185631765,Regular,-1.2817577519125376,Snack Foods,1.9714345958484691,OUT017,2007,3,1,Supermarket Type1,2636.568,1
NCD30,1.619156632062495,Low Fat,-0.760315349321168,Household,-0.7213612117831141,OUT045,2002,3,1,Supermarket Type1,1272.3438,2
NCZ54,0.4241380731070612,Low Fat,-1.2817577519125376,Household,0.330206382258638,OUT010,1998,3,2,Grocery Store,324.9104,2
FDE10,-1.4642278873809316,Regular,1.6362635378353887,Snack Foods,-0.17552487477940387,OUT010,1998,3,2,Grocery Store,131.1626,1
FDR44,-1.5967447968888608,Regular,-1.2817577519125376,Fruits and Vegetables,-0.15570518642606548,OUT010,1998,3,2,Grocery Store,260.9936,1
FDP28,0.18750073470004458,Regular,1.3343128677646923,Frozen Foods,1.9126082448713584,OUT010,1998,3,2,Grocery Store,260.9936,1
FDX15,1.0275632860449533,Low Fat,1.7450744939025604,Meat,0.3157952752028236,OUT013,1987,0,2,Supermarket Type1,3690.5294,1
FDA39,-1.5470509558233874,Low Fat,-1.2817577519125376,Meat,-1.6172843531768115,OUT035,2004,2,1,Supermarket Type1,1139.1838,1
FDY24,-1.8878087231294913,Regular,1.3096034761748894,Baking Goods,-1.4141799208176435,OUT049,1999,1,0,Supermarket Type1,1995.4026,1
FDC60,-1.7588413736976674,Regular,0.9494732167667402,Baking Goods,-0.8453539015528417,OUT017,2007,3,1,Supermarket Type1,1416.8224,1
FDH28,0.708102879195481,Regular,0.8508410199597701,Frozen Foods,-1.6659680083477575,OUT046,1997,2,0,Supermarket Type1,265.6542,1
FDT25,-1.2678188965031079,Low Fat,-0.29254857401366285,Canned,-0.30970201306127504,OUT017,2007,3,1,Supermarket Type1,3552.7088,1
DRJ13,-0.04913660370697205,Low Fat,-0.06384482703236637,Soft Drinks,0.3302481349646161,OUT013,1987,0,2,Supermarket Type1,2406.867,0
NCO07,0.0,Low Fat,-0.9499998117026606,Others,1.1395793759054922,OUT019,1985,2,0,Grocery Store,213.056,2
FDW20,1.8676258373898627,Low Fat,-0.8140878662229699,Fruits and Vegetables,-0.2701043890605763,OUT013,1987,0,2,Supermarket Type1,2956.152,1
DRF27,0.0,Low Fat,-0.31741678007223556,Dairy,0.17891384627219,OUT019,1985,2,0,Grocery Store,153.134,0
FDS49,-0.9128628888925828,Low Fat,-1.2817577519125376,Canned,-0.9832502424134143,OUT035,2004,2,1,Supermarket Type1,1649.8524,1
FDX25,0.0,Low Fat,0.6866882414126512,Canned,0.6573870097994908,OUT027,1985,1,2,Supermarket Type3,3101.2964,1
NCX42,0.0,Low Fat,-1.1664429421460003,Household,0.39600543513416014,OUT027,1985,1,2,Supermarket Type3,4769.1254,2
FDG33,0.0,Regular,1.4231887316413159,Seafood,0.4734695517107562,OUT027,1985,1,2,Supermarket Type3,3435.528,1
FDL56,0.2939875369832019,Low Fat,1.1610408554332994,Fruits and Vegetables,-0.876372950348263,OUT045,2002,3,1,Supermarket Type1,1133.8574,1
FDF14,-1.255987029582757,Low Fat,-0.7552573778978819,Canned,0.18212559288592203,OUT035,2004,2,1,Supermarket Type1,2603.278,1
NCD06,0.03368646473548369,Low Fat,0.6433449160081715,Household,-1.535002616679618,OUT046,1997,2,0,Supermarket Type1,605.878,2
DRM47,0.0,Low Fat,-0.43722179081439827,Hard Drinks,0.8333168540598745,OUT027,1985,1,2,Supermarket Type3,2293.0152,0
FDS46,0.0,Regular,0.32192109956687465,Snack Foods,-0.3567380422193765,OUT019,1985,2,0,Grocery Store,119.1782,1
FDB35,-0.13195967214942778,Regular,-0.03036792318193492,Starchy Foods,-0.7710180261780204,OUT013,1987,0,2,Supermarket Type1,1929.4884,1
FDX21,0.0,Low Fat,0.35706198908819403,Snack Foods,-0.49945200300054654,OUT027,1985,1,2,Supermarket Type3,2074.6328,1
NCU05,0.0,Low Fat,-0.14885656083526683,Health and Hygiene,-0.980080248505661,OUT027,1985,1,2,Supermarket Type3,241.6854,2
NCR38,1.0393951529653045,Low Fat,0.9228965050428,Household,1.7725568220329722,OUT045,2002,3,1,Supermarket Type1,6795.1548,2
NCR18,0.708102879195481,Low Fat,-0.8824246234954827,Household,-1.5782776905530398,OUT017,2007,3,1,Supermarket Type1,639.168,2
NCU41,1.4180148944165314,Low Fat,-0.2730324388107785,Health and Hygiene,0.8220757409118131,OUT035,2004,2,1,Supermarket Type1,3248.4382,2
FDY56,0.8264215483989897,Regular,-0.06527014521870174,Fruits and Vegetables,1.3909017601766152,OUT017,2007,3,1,Supermarket Type1,7222.5984,1
DRJ51,0.2939875369832019,Low Fat,0.4233999400957265,Dairy,1.4143571456966981,OUT035,2004,2,1,Supermarket Type1,3225.1352,0
FDK21,-1.171980774448266,Low Fat,-1.0877376971736004,Snack Foods,1.7351142800100874,OUT035,2004,2,1,Supermarket Type1,3755.112,1
FDY25,-0.20295087367153294,Low Fat,-0.623820011663059,Canned,0.6167327211628744,OUT013,1987,0,2,Supermarket Type1,3440.8544,1
FDU44,-0.16745527291048037,Regular,-0.14957614892191584,Fruits and Vegetables,0.3607179750890892,OUT035,2004,2,1,Supermarket Type1,974.7312,1
FDL43,-0.6525618166448647,Low Fat,-0.7563857862908224,Meat,-1.053866915209534,OUT049,1999,1,0,Supermarket Type1,535.969,1
FDF05,1.0985544875670585,Low Fat,-0.7580056396032304,Frozen Foods,1.9511074515301607,OUT017,2007,3,1,Supermarket Type1,5259.82,1
DRF15,0.0,Low Fat,-0.15464001241238565,Dairy,0.17730797296532422,OUT019,1985,2,0,Grocery Store,306.268,0
FDL20,1.0038995522042522,Low Fat,1.2172861992813968,Fruits and Vegetables,-0.4593469230348783,OUT018,2009,1,2,Supermarket Type2,1779.0176,1
FDV32,-1.2003772550571081,Low Fat,0.440243577049257,Fruits and Vegetables,-1.277340244592989,OUT049,1999,1,0,Supermarket Type1,759.012,1
FDJ34,-0.2502783413529361,Regular,0.5319482533918103,Snack Foods,-0.2412404222429692,OUT013,1987,0,2,Supermarket Type1,1877.556,1
FDG08,0.06918206549653627,Regular,1.929703349440361,Fruits and Vegetables,0.49595177800687806,OUT045,2002,3,1,Supermarket Type1,3779.0808,1
FDQ04,0.0,Low Fat,1.5943583807506096,Frozen Foods,-1.5964497528935337,OUT019,1985,2,0,Grocery Store,41.2796,1
FDW13,-1.0311815580960912,Low Fat,0.6261555077435784,Canned,-1.443043887635251,OUT017,2007,3,1,Supermarket Type1,259.662,1
NCI17,-0.9968691440270738,Low Fat,1.4957179660604616,Health and Hygiene,-0.7170510478274861,OUT013,1987,0,2,Supermarket Type1,193.082,2
FDY03,1.1222182214077605,Regular,0.19661245229343424,Meat,-0.48292756667289677,OUT045,2002,3,1,Supermarket Type1,1687.803,1
FDS12,-0.8891991550518813,Low Fat,2.1120619953685167,Baking Goods,-0.21609565800406344,OUT017,2007,3,1,Supermarket Type1,4655.9394,1
FDJ55,-0.013641002945919469,Regular,-0.8260650627002951,Meat,1.3641511226308436,OUT013,1987,0,2,Supermarket Type1,4950.8888,1
DRK01,-1.2370560425101957,Low Fat,-0.09844537135295096,Soft Drinks,-0.7314621548833002,OUT035,2004,2,1,Supermarket Type1,1418.154,0
FDG28,-0.8454212474465831,Regular,-0.321214314281339,Frozen Foods,1.6929376234785622,OUT017,2007,3,1,Supermarket Type1,1225.072,1
FDY38,0.1756688677796936,Regular,1.0327804375550624,Dairy,1.4458836504570889,OUT045,2002,3,1,Supermarket Type1,5359.69,1
FDN01,-0.9377098094253197,Low Fat,0.12430657373688324,Breakfast,0.5659774894260714,OUT045,2002,3,1,Supermarket Type1,1764.37,1
NCR54,0.8264215483989897,Low Fat,0.4720398462626452,Household,0.8706758906708023,OUT013,1987,0,2,Supermarket Type1,2553.343,2
FDG29,1.1222182214077605,Low Fat,-0.19162696023329995,Frozen Foods,-1.5680932420408962,OUT013,1987,0,2,Supermarket Type1,1006.6896,1
FDG24,-1.155416160759775,Low Fat,-0.9984157417893864,Baking Goods,-0.8955599246186964,OUT013,1987,0,2,Supermarket Type1,1081.925,1
FDG59,0.708102879195481,Low Fat,-0.43905402989063036,Starchy Foods,-1.674546583553035,OUT017,2007,3,1,Supermarket Type1,308.9312,1
FDM28,0.6726072784344285,Low Fat,-0.4063547819994906,Frozen Foods,0.6049841520498435,OUT013,1987,0,2,Supermarket Type1,2516.724,1
FDW04,-0.9164124489686882,Regular,-0.16096444878963778,Frozen Foods,-0.1953028104267642,OUT046,1997,2,0,Supermarket Type1,1428.141,1
FDS26,1.7729709020270563,Low Fat,0.4508737190484346,Dairy,1.9136649095072764,OUT013,1987,0,2,Supermarket Type1,2093.2752,1
FDQ56,-1.483158874453493,Low Fat,0.7632051067347845,Fruits and Vegetables,-0.8880797667553152,OUT013,1987,0,2,Supermarket Type1,1929.4884,1
FDK51,1.654652232823548,Low Fat,-1.1803104455722002,Dairy,1.976759671734036,OUT035,2004,2,1,Supermarket Type1,5829.7448,1
FDL22,0.944740217602498,Low Fat,-0.5764506793916955,Snack Foods,-0.7956135817459781,OUT046,1997,2,0,Supermarket Type1,2082.6224,1
FDH19,0.0,Low Fat,-0.6435491916109657,Meat,0.5167863782901561,OUT027,1985,1,2,Supermarket Type3,7298.4996,1
FDY55,0.9210764837617961,Low Fat,0.29306260729872097,Fruits and Vegetables,1.8548803112361445,OUT013,1987,0,2,Supermarket Type1,7452.9652,1
FDY03,1.1222182214077605,Regular,0.20196568605711968,Meat,-0.48935105990036015,OUT017,2007,3,1,Supermarket Type1,450.0808,1
FDK21,-1.171980774448266,Low Fat,-0.9569465201490254,Snack Foods,1.7575965063062096,OUT010,1998,3,2,Grocery Store,500.6816,1
FDZ10,0.0,Low Fat,-0.424148476022845,Snack Foods,-0.23752121966426784,OUT027,1985,1,2,Supermarket Type3,3668.558,1
FDZ32,-1.2003772550571081,Regular,-0.5396657093080336,Fruits and Vegetables,-0.606962009148603,OUT018,2009,1,2,Supermarket Type2,736.3748,1
NCZ18,-1.1909117615208273,Low Fat,2.323890396771569,Household,1.7998149155437133,OUT035,2004,2,1,Supermarket Type1,6088.0752,2
NCF07,0.0,Low Fat,-0.6641089398320204,Household,-0.6422077164876951,OUT027,1985,1,2,Supermarket Type3,2125.2336,2
DRE49,1.8676258373898627,Low Fat,-0.8675647912937735,Soft Drinks,0.19285925006901336,OUT017,2007,3,1,Supermarket Type1,2277.036,0
FDJ08,0.0,Low Fat,2.473903396366826,Fruits and Vegetables,0.7931700213882277,OUT019,1985,2,0,Grocery Store,573.2538,1
FDT39,-1.5612491961278085,Regular,-1.0905359639228132,Meat,0.1628968659095098,OUT035,2004,2,1,Supermarket Type1,2267.049,1
FDE08,1.2642006244519701,Low Fat,0.31823002958488256,Fruits and Vegetables,0.10246464162553356,OUT010,1998,3,2,Grocery Store,296.9468,1
NCD06,0.03368646473548369,Low Fat,0.6511869860849087,Household,-1.5205497569178252,OUT018,2009,1,2,Supermarket Type2,559.272,2
FDB57,1.7493071681863543,Regular,-0.917349890492387,Fruits and Vegetables,1.303718898346867,OUT035,2004,2,1,Supermarket Type1,5559.43,1
NCT54,-0.9850372771067228,Low Fat,1.0386594607877224,Household,-0.7304054902473825,OUT049,1999,1,0,Supermarket Type1,1237.7222,2
DRF49,-1.3222454843367217,Low Fat,0.09865449016123591,Soft Drinks,-0.4406674047294144,OUT045,2002,3,1,Supermarket Type1,569.259,0
FDM25,0.0,Regular,-0.11164046199357394,Breakfast,0.5311974853459704,OUT027,1985,1,2,Supermarket Type3,3866.9664,1
FDF20,-0.00180913602556889,Low Fat,-0.6365852915080474,Fruits and Vegetables,0.9231205011264277,OUT045,2002,3,1,Supermarket Type1,1379.5376,1
FDH27,-1.36838976532609,Low Fat,-0.14628236707524656,Dairy,0.02762131028574245,OUT018,2009,1,2,Supermarket Type2,1869.5664,1
FDV60,0.0,Regular,0.9818992588058207,Baking Goods,0.886734623739461,OUT027,1985,1,2,Supermarket Type3,5499.508,1
FDY59,-1.1033559463102312,Low Fat,-0.672156243788401,Baking Goods,-0.7490850085528464,OUT049,1999,1,0,Supermarket Type1,925.462,1
FDK36,-1.3648402052499846,Low Fat,-1.1419384161816415,Baking Goods,-1.4948975367139496,OUT035,2004,2,1,Supermarket Type1,583.2408,1
NCM31,-1.6002943569649661,Low Fat,0.2919788739546593,Others,0.006786710002464912,OUT046,1997,2,0,Supermarket Type1,1418.154,2
FDE33,1.5363335636200397,Regular,-0.3142887707605168,Fruits and Vegetables,-0.9752208758790849,OUT017,2007,3,1,Supermarket Type1,942.7728,1
FDU36,-1.5872793033525803,Low Fat,-0.3849434556341449,Baking Goods,-0.6689166013274884,OUT046,1997,2,0,Supermarket Type1,2364.9216,1
FDV13,0.0,Regular,-0.7492009336685033,Canned,-0.851228186109357,OUT027,1985,1,2,Supermarket Type3,3251.7672,1
FDV20,0.0,Regular,0.7476046378116834,Fruits and Vegetables,-0.25252328809700886,OUT019,1985,2,0,Grocery Store,254.3356,1
NCQ54,1.1458819552484618,Low Fat,-1.0387099224261336,Household,0.4184041560183254,OUT035,2004,2,1,Supermarket Type1,5895.659,2
FDO23,1.1813775560095148,Low Fat,1.5678287861823412,Breads,-0.7587620011000201,OUT018,2009,1,2,Supermarket Type2,1134.5232,1
DRE60,-0.8193911402218114,Low Fat,1.8126938338500187,Soft Drinks,1.3485998455271544,OUT045,2002,3,1,Supermarket Type1,7696.648,0
DRP47,0.6844391453547795,Low Fat,1.4588021300635545,Hard Drinks,1.759160626907097,OUT017,2007,3,1,Supermarket Type1,2775.7202,0
FDB21,-1.2737348299632834,Low Fat,1.6026767585610553,Fruits and Vegetables,1.6105723815694117,OUT045,2002,3,1,Supermarket Type1,5317.0788,1
FDR04,-1.36838976532609,Low Fat,-1.2817577519125376,Frozen Foods,-0.6903004102817143,OUT018,2009,1,2,Supermarket Type2,874.8612,1
FDX23,-1.5174712885225103,Low Fat,-0.706277960741284,Baking Goods,-0.7764266074755446,OUT046,1997,2,0,Supermarket Type1,1039.9796,1
FDX19,1.4771742290182854,Low Fat,0.5927631666863179,Fruits and Vegetables,1.5111752473676414,OUT035,2004,2,1,Supermarket Type1,3038.0454,1
FDD40,1.7493071681863543,Regular,-0.9950900962636036,Dairy,0.845065423172905,OUT035,2004,2,1,Supermarket Type1,3848.324,1
FDA01,0.506961141549517,Regular,-0.22780933077479565,Canned,-1.3136426165679989,OUT046,1997,2,0,Supermarket Type1,527.3136,1
FDS33,-1.4642278873809316,Regular,1.1105105647903064,Snack Foods,-0.8325069150979149,OUT046,1997,2,0,Supermarket Type1,2390.8878,1
FDM50,0.0,Regular,-0.7013995423127111,Canned,-1.2970764275343702,OUT027,1985,1,2,Supermarket Type3,1677.816,1
FDB29,0.9092446168414451,Regular,-0.26677046997475706,Frozen Foods,-0.45406359985528943,OUT013,1987,0,2,Supermarket Type1,801.6232,1
FDF46,-1.3695729520181248,Low Fat,0.5374401639341196,Snack Foods,-0.4080424826271274,OUT045,2002,3,1,Supermarket Type1,1267.0174,1
FDA33,-1.5091889816782647,Low Fat,-0.6233842312730407,Snack Foods,0.11264909013767681,OUT045,2002,3,1,Supermarket Type1,886.8456,1
FDC08,1.4535104951775835,Regular,2.074279967350158,Fruits and Vegetables,1.401593664653728,OUT010,1998,3,2,Grocery Store,452.744,1
FDB53,0.11650953317793943,Low Fat,1.4265624440309685,Frozen Foods,0.10512717956831702,OUT045,2002,3,1,Supermarket Type1,3877.6192,1
FDY31,0.0,Low Fat,-0.4415199762979442,Fruits and Vegetables,0.0907160725125026,OUT027,1985,1,2,Supermarket Type3,4414.254,1
DRQ35,0.0,Low Fat,-0.4660426823906537,Hard Drinks,-0.2979534439482443,OUT027,1985,1,2,Supermarket Type3,5448.9072,0
FDX36,-0.7483999386997062,Regular,1.2084680423775063,Baking Goods,1.3320336564935262,OUT049,1999,1,0,Supermarket Type1,4950.8888,1
DRD13,0.506961141549517,Low Fat,-0.3251287595077254,Soft Drinks,-1.2586189735815465,OUT017,2007,3,1,Supermarket Type1,958.752,0
FDC52,-0.404092611317497,Regular,-1.12037063992712,Dairy,0.14417559489806764,OUT017,2007,3,1,Supermarket Type1,1956.1204,1
FDB45,1.8912895712305646,Low Fat,-0.8677052318161926,Fruits and Vegetables,-0.6064128004776549,OUT049,1999,1,0,Supermarket Type1,2404.2038,1
NCK19,-0.7235530181669694,Low Fat,1.6530524987312674,Others,0.856813992285936,OUT010,1998,3,2,Grocery Store,387.4956,2
FDV51,0.8264215483989897,Low Fat,-0.6516201995086821,Meat,0.3868776512579346,OUT013,1987,0,2,Supermarket Type1,994.7052,1
FDZ35,-0.770880485848373,Regular,-0.8490850784612791,Breads,-0.637431849273076,OUT045,2002,3,1,Supermarket Type1,1754.383,1
NCW17,0.0,Low Fat,-0.9078371867873797,Health and Hygiene,-0.17653978670934303,OUT027,1985,1,2,Supermarket Type3,3340.9844,2
FDV59,0.11650953317793943,Low Fat,-0.34901942510414863,Breads,1.2160285805521491,OUT045,2002,3,1,Supermarket Type1,3918.8988,1
DRH39,1.8557939704695117,Low Fat,0.513250243346508,Dairy,-1.0378081821408753,OUT013,1987,0,2,Supermarket Type1,306.268,0
FDN60,0.0,Low Fat,0.5536458683241798,Baking Goods,0.28050781515775264,OUT027,1985,1,2,Supermarket Type3,4278.4308,1
FDU55,0.7909259476379368,Low Fat,-0.5843210468963558,Fruits and Vegetables,1.9211868200766358,OUT045,2002,3,1,Supermarket Type1,4425.5726,1
FDN58,0.0,Regular,-0.18480631101379327,Snack Foods,1.4453761944921193,OUT027,1985,1,2,Supermarket Type3,9267.936,1
FDC41,0.0,Low Fat,2.6856966973301732,Frozen Foods,-1.029778815606546,OUT019,1985,2,0,Grocery Store,229.701,1
FDO01,0.0,Regular,-0.8821375208928612,Breakfast,-0.18617502655053816,OUT027,1985,1,2,Supermarket Type3,2055.9904,1
NCO43,-1.741093573317141,Low Fat,-0.36890966780961854,Others,-0.6373900965670976,OUT046,1997,2,0,Supermarket Type1,3339.6528,2
FDQ07,0.5306248753902185,Regular,0.41578025679158637,Fruits and Vegetables,1.2967879491544338,OUT045,2002,3,1,Supermarket Type1,6410.3224,1
FDF28,0.6726072784344285,Regular,-0.5437201492754404,Frozen Foods,-0.29047328608486306,OUT017,2007,3,1,Supermarket Type1,1992.0736,1
FDM01,-1.1743471478323364,Regular,0.5614919698153061,Breakfast,-0.5871005680892859,OUT017,2007,3,1,Supermarket Type1,2870.9296,1
FDY49,0.0,Regular,-1.050069614757133,Canned,0.3777916200876876,OUT027,1985,1,2,Supermarket Type3,2807.0128,1
FDR24,1.0630588868060065,Regular,-0.0645927513105383,Baking Goods,-0.8480581922016037,OUT013,1987,0,2,Supermarket Type1,539.298,1
NCY18,-1.3186959242606164,Low Fat,-0.6784854868520399,Household,0.5349584406306501,OUT013,1987,0,2,Supermarket Type1,4377.635,2
NCY30,1.7493071681863543,Low Fat,-0.7777167750953858,Household,0.6424266940727282,OUT045,2002,3,1,Supermarket Type1,2716.464,2
FDJ22,0.0,Low Fat,0.5103594478843461,Snack Foods,0.8022560525584748,OUT019,1985,2,0,Grocery Store,383.5008,1
DRI37,0.708102879195481,Low Fat,0.8069251174212427,Soft Drinks,-1.3072191233405352,OUT049,1999,1,0,Supermarket Type1,703.0848,0
FDL27,-1.5825465565844399,Low Fat,-1.0753904827534784,Meat,-1.1981449965915916,OUT049,1999,1,0,Supermarket Type1,1937.478,1
NCO30,1.5718291643810918,Low Fat,-0.976507175346389,Household,0.6627120856850577,OUT049,1999,1,0,Supermarket Type1,3307.6944,2
NCB07,1.5008379628589867,Low Fat,0.22281364164339287,Household,0.9092168500355828,OUT049,1999,1,0,Supermarket Type1,3142.576,2
FDX25,0.9092446168414451,Low Fat,-1.2817577519125376,Canned,0.6461458966514294,OUT018,2009,1,2,Supermarket Type2,2554.0088,1
FDP59,1.8912895712305646,Regular,-0.18289243579618258,Breads,-0.5930166053517796,OUT018,2009,1,2,Supermarket Type2,1869.5664,1
FDR59,0.3886424723460086,Regular,-0.04145690991306847,Breads,1.9184825294278742,OUT045,2002,3,1,Supermarket Type1,5494.8474,1
FDT27,-0.34611646340777813,Regular,0.06584449466519621,Meat,1.4801144458662416,OUT013,1987,0,2,Supermarket Type1,6093.4016,1
DRI01,-1.1565993474518101,Low Fat,-0.6139975867948914,Soft Drinks,0.5307317820869795,OUT046,1997,2,0,Supermarket Type1,2586.633,0
