,y_test,prediction
5248,3709.8376,4120.287821596892
6271,3463.4916,3122.8549591155265
1357,2428.8384,1537.0881217864185
2429,2797.6916,4079.2165404077996
7349,485.3682,997.1530596290532
2364,4793.76,2636.436378747
4502,158.4604,1390.7847691347397
4542,3835.008,1831.604073864047
3493,535.969,1384.350979457488
5095,331.5684,-11.401536806410377
5178,1539.9954,2350.27735719302
794,505.3422,905.518581225972
6618,1677.816,2897.2776684256405
1633,3861.64,2896.9713579846384
2804,2316.984,2993.7287016144683
3413,1717.764,2287.7643991988275
8184,4731.1748,3973.391294948225
5451,1134.5232,1551.8092614613747
8271,2548.0166,2451.126576583816
2613,211.7244,-222.82755646339
4891,6608.065,4138.161505450682
2351,1761.7068,2083.9662789413514
7313,3068.0064,2373.476416411636
1722,1197.7742,2406.3217498865583
6046,848.895,1046.9568544208937
2178,1607.2412,1482.4793923218635
8430,4042.7376,2827.2772947116077
7010,5591.3884,2323.356621068061
5900,3994.8,2598.231758021867
6070,1334.2632,1843.157130424051
2812,617.8624,1130.8174837526863
1865,2328.9684,3093.1687173395676
6679,4979.5182,4421.061159185813
2933,3119.9388,3693.3755217980947
1651,109.857,-1211.2092566095957
356,3163.8816,2270.793700007313
7330,2285.0256,1694.52083743287
4523,3374.2744,3356.665503841715
3025,284.9624,350.3561786656769
6317,4466.1864,2721.929424894411
2412,4845.0266,3952.9669833809826
4216,1747.0592,3458.2464022822946
3243,777.6544,861.4166038922504
5134,1470.0864,1131.5478003355465
7055,4103.9912,2835.241289339141
6473,353.5398,697.2614036715607
1705,6524.84,3781.901655105085
6727,1211.756,1916.8826480295852
4193,2716.464,3115.327654808835
6951,1470.0864,807.2929447079036
6354,307.5996,637.1706391357006
5740,5321.0736,3128.5313162471743
7442,343.5528,686.4983591644926
5927,1488.063,1731.5624296174717
5366,111.1886,-112.74334413029669
3160,2175.1686,2784.076470733419
6551,2609.936,2990.0105696402843
42,2527.3768,3082.2691906472237
4616,3323.0078,2034.2593348853907
3374,3739.1328,2421.5891185564906
2162,1312.9576,864.2218582813495
2396,3073.9986,2619.7981500727583
3042,2137.218,3344.0728833888575
2892,1576.6144,1771.2941392372638
5057,114.5176,-943.5467585264962
8077,1696.4584,2109.7533808914486
3609,209.727,771.7684574273642
5415,3629.9416,1780.5506623185918
369,1230.3984,1874.0401747640133
5079,669.129,908.6955130314801
5478,3124.5994,2499.971093209467
2260,2070.638,3271.236555803268
6109,1655.1788,1285.273816084172
3000,2145.2076,3757.4094803756734
6292,1457.4362,2171.010819857618
844,6515.5188,3956.778329571077
7171,3728.48,4396.832359761793
6759,1366.2216,1681.8753691548054
6699,753.6856,1136.757411591061
2519,982.055,683.1187705245783
6502,568.5932,754.7524117820651
8388,2155.1946,2726.655777676908
5673,3243.7776,3645.601415309847
1788,145.1444,460.8395263316834
7584,4567.388,3919.808278259586
3093,5681.2714,3849.4120853349705
4498,5229.1932,3896.094104573267
4059,1097.9042,1084.038360017185
3433,427.4436,2130.7686741833386
633,437.4306,501.79058011321945
4734,2302.3364,4203.664622721323
3488,420.7856,-181.77479419134784
629,1640.5312,1614.2803265448017
125,868.869,1499.0527383833273
5969,6897.688,2791.475281000061
719,145.8102,1034.4233049439572
200,745.696,1844.3801316638778
2755,3275.736,1789.1830565748198
8308,3193.8426,3503.9294656940056
6162,645.826,138.8316139974388
5193,5394.9774,3755.1689099894184
8319,4210.5192,3813.894435355793
8048,1098.57,468.2494996212157
1595,1288.9888,1496.5779942805682
1997,306.268,1223.107995027392
4017,539.298,1087.3750474242072
521,314.2576,594.2116209790111
2551,1120.5414,1763.9603277658302
1654,5522.811,4075.2310494139415
8087,6199.9296,4040.852263096755
5554,1347.5792,2084.9255135091853
7618,974.7312,696.0988793399514
7628,2163.85,3484.618507267081
5723,458.0704,959.7815700476665
3564,1667.1632,3233.566897627994
1437,6018.1662,4034.4324677029044
4823,2376.906,2773.714748099513
1733,814.9392,1656.0869229018504
8506,3944.865,3690.7086219041767
3790,2109.2544,2816.4146065539508
7581,167.7816,-482.0493446419175
1284,3014.7424,2964.51315895534
5758,2519.3872,1944.5447478335966
1259,169.1132,853.4367311010978
6651,1973.4312,1734.3496575398124
737,1470.0864,2010.9701813126212
7467,850.8924,1826.8621590615478
2590,842.237,309.43586525354885
7687,2069.3064,1511.7449122055014
1278,1917.504,2592.6826843263525
2658,3672.5528,2078.086435162673
6288,958.752,1602.0949639391588
704,2756.412,2471.082018935688
8262,3271.7412,2022.2519008953032
8176,809.6128,1656.8100899754427
3207,2606.607,1458.81326788493
295,925.462,1525.8258900808926
6395,2871.5954,2394.274611609359
2747,261.6594,1466.6578502730893
3896,622.523,135.05550600473907
2921,2093.2752,2764.9057133787755
4096,1263.0226,2905.868166244737
6889,952.094,1636.2405300553594
4097,1445.4518,1790.6625371834216
572,2770.3938,2422.0179521244763
3121,3415.554,2860.9435842788293
4848,3146.5708,2933.6985964676874
5422,4604.6728,2816.1496044645946
3874,2450.144,2028.3970362697967
6859,3163.8816,4594.673839844869
6174,922.7988,703.0615720681624
837,5063.409,3243.4358717776877
7943,934.7832,1933.8143371643882
1829,122.5072,104.10963285551793
1255,1541.9928,3780.4748135777486
3570,1298.31,2178.5066750494943
224,2406.867,2404.2118190030096
5716,2324.9736,3063.669105870398
7279,2501.4106,3055.9800177830784
1845,189.0872,-301.8941583242579
8470,1551.314,2508.674775909557
660,113.8518,667.0601404142079
4157,2141.2128,2859.731870838922
713,1267.6832,3296.5796110568454
4252,774.9912,3053.32204041811
4886,1018.674,1739.7531261989604
2070,181.0976,1467.2402150306825
3925,2936.178,2245.816617380876
8304,1917.504,2616.567403075065
3510,348.8792,877.5192048522472
444,3401.5722,3777.3151527366213
7678,2876.256,1644.9505809286488
914,2311.6576,2311.4825871572575
3552,5195.2374,4581.069801633652
2407,71.9064,-1139.470527600422
3234,7503.566,3851.5017860355147
3030,651.8182,1009.2027020170933
2359,897.4984,3388.080277782883
7359,3900.9222,1923.8080104505755
3464,1414.1592,3642.7172866433134
1563,1898.8616,1075.088345621747
326,994.7052,2579.2200394524166
3037,894.8352,1073.1696898736861
1140,1637.868,1780.3623833690217
5336,3089.9778,3923.1411257625477
834,5443.5808,3046.617486156293
4135,3605.307,2905.039496580497
4864,4029.4216,1986.7293336403377
5281,6021.4952,4060.936388975725
3771,862.8768,1596.4816540708202
4063,1722.4246,3719.9308729544655
7280,1743.0644,1603.3191804264477
2796,171.7764,-579.0006099089896
980,3547.3824,2320.672273285323
7947,1556.6404,3521.5120646152686
2401,370.1848,905.3147516795036
7364,3894.93,2495.6794272879615
8522,765.67,1100.5442800596566
1509,3078.6592,2895.833261864425
2891,6114.7072,3292.494430883739
2587,4517.453,2777.2637354184226
4976,3630.6074,3030.9866271067945
7274,1627.881,1772.9956707297777
7283,3848.324,3382.1996520975463
4662,2342.9502,1717.4563102732748
8434,4332.3606,2407.2122763085817
3284,428.7752,1564.9108528649642
7971,1267.6832,1295.860027228438
593,587.2356,636.1262986824393
226,2956.152,2005.0895232163293
4140,534.6374,798.2239825396941
7050,3628.61,2199.5507749199296
1363,6165.9738,5088.696806845759
4764,2756.412,2936.955192787163
7136,2496.75,1333.7248034728934
533,3299.7048,2531.500255247126
5332,101.2016,-217.9723653749204
4095,986.7156,2493.9674809247854
7858,188.4214,1151.7921592061202
6983,357.5346,139.30313436993652
2385,4101.328,1502.153886316819
5246,1245.046,1785.8041167198044
5532,2609.936,1397.3201692253917
7235,627.1836,1721.001632748967
8245,7549.5062,4182.48621993187
1499,2577.9776,2607.371836932083
6707,4681.9056,3164.188041314015
5810,1039.9796,792.2704648354027
7478,788.973,2152.027574672129
2290,2227.101,2088.1208019878723
6569,7105.4176,3873.6132280891798
685,5954.2494,4332.223135873712
1837,2759.0752,2879.074764525644
3932,1145.176,636.6733592517037
6329,1351.574,1584.8100101219625
4196,852.224,1721.3775622065523
3100,109.1912,-105.50584719213134
5483,524.6504,1743.7649175183426
1156,708.4112,1657.920950071454
4941,162.4552,-516.3557092012145
3212,181.0976,571.3701763128006
6694,1105.228,1823.0225603215642
6055,3504.1054,2873.170847631996
4410,6636.6944,5174.15032679247
2667,1724.422,684.2147428838027
8140,623.1888,699.2346747595648
6425,463.3968,748.1504721335286
8180,3174.5344,3320.462186456099
6611,223.7088,-783.805405601401
7155,1581.9408,1411.3938913041588
8190,1304.968,2824.9756939647677
5413,6474.2392,3942.834544271584
5964,988.0472,2335.524080008646
7202,4225.1668,3498.247702453562
7760,176.437,911.2604534926334
1813,3681.874,4128.534721634643
2377,5141.3076,3148.164551937079
5010,2596.62,1624.3571540018781
4536,652.484,748.5129423198993
7873,103.199,-42.381687436604125
8241,73.238,-381.24062052013596
3850,1464.76,2362.8015273773754
1986,1402.1748,2349.7016666204854
1590,435.4332,1616.5509863845054
687,121.8414,192.08348897947303
979,1277.0044,2563.5260353895383
2516,7590.12,3027.8880683323773
6381,575.2512,1554.7442794721476
8102,1789.6704,1996.2303659958175
8340,5296.439,2338.8378687908003
2303,5660.6316,3470.3750918210862
6875,311.5944,484.4645926124192
5511,4656.6052,2860.6702727798233
1413,1304.968,1469.4306064934412
2817,243.6828,786.1932683314764
3260,942.7728,2479.672300719283
7320,3535.398,3115.312855492284
6098,2804.3496,3567.8673790111616
2122,717.0666,1933.3345332504528
5495,777.6544,669.9792417389209
5879,4595.3516,3915.7730647317976
8231,2693.8268,2518.5643327925354
3595,5331.7264,3631.3531370463834
409,3195.84,3695.5782281194843
930,743.0328,1046.9456666249857
3743,1677.1502,2611.3193692835293
2805,3302.368,2646.4795742199003
4759,1304.968,2465.3664242598347
949,2133.2232,2793.329874958429
7001,3799.0548,3383.685008314602
2990,1230.3984,2485.27031613915
6890,1537.998,2430.4004066039693
32,3068.0064,3756.7517685935804
983,1223.0746,1429.609816947543
1765,3547.3824,5232.640504422188
1888,2984.1156,1839.4680978056704
6074,1583.9382,1981.3173933446024
7367,4068.7038,2723.3942606486125
6925,3047.3666,3543.708348347511
3402,2580.6408,2239.5343804933896
311,527.3136,1018.6847546926299
6631,442.757,-411.06424429037565
1282,1480.0734,2703.730498942154
65,184.4266,1067.194704138297
7577,2163.1842,1829.2336587388988
5867,439.428,1472.386569329577
2267,3338.987,3150.116324737269
3623,2972.1312,2297.6996117882622
4855,3934.878,4285.999594413932
7099,1823.6262,2657.9129979316103
6816,2395.5484,2554.696478403077
4230,3369.6138,2768.501005136462
2847,1669.8264,1416.4605052042791
3090,2541.3586,3581.7081887549984
6500,1970.768,1655.2832335469034
5858,1369.5506,2035.4128740097792
5829,2687.8346,3556.4298018639915
4459,4427.57,2901.8641303170684
3955,2931.5174,2353.311533240679
2930,2820.9946,2400.954484185594
7262,4380.964,3553.7154741061595
514,729.051,793.6790062819309
3551,2352.9372,979.998082332198
5189,2700.4848,3246.3470538630086
4631,3083.9856,5579.171597429281
1060,5390.3168,2669.828301247462
3439,1757.712,1252.4201500018812
6616,2111.9176,2545.5359327437036
3270,1150.5024,2252.0846643169198
1277,874.8612,831.737013564303
7120,567.2616,1240.946484551202
3954,2693.8268,3001.5496403622774
700,1298.31,2161.1636839839693
1467,6064.1064,4441.327424727233
176,1010.6844,1443.9224319403536
536,2210.456,3452.4563641544755
3735,1162.4868,2790.5382150740184
6276,3884.943,4146.463858478153
2175,755.0172,2281.5819172972942
5631,441.4254,638.6913544324841
347,3307.6944,2907.932054228167
1615,3511.4292,3196.8449169770993
2664,291.6204,752.4844953566809
2090,564.5984,686.5163819654206
2975,2025.3636,3566.418368643249
4304,865.54,485.63912382146464
5486,3946.8624,2679.368074683372
4612,527.3136,2275.7403794679685
4874,498.0184,2113.5334448352223
3449,1964.7758,2462.357781241793
1480,1188.453,2602.562137229716
3705,1235.059,2796.7447872548455
3833,1957.452,3016.6823271215417
4842,3036.048,2022.442950281922
7751,1263.6884,1302.8786982597055
1917,2253.0672,2033.3548230160532
7062,2475.4444,2892.9727745876735
29,125.8362,-1070.8861202598378
7401,1640.5312,1100.129992010102
2262,1922.8304,1555.5874071519145
8266,269.649,817.2759503763654
8373,2051.9956,2905.8325754801544
6269,4436.8912,3867.7797603871095
6420,6056.1168,3997.1360152637026
2579,1584.604,1704.040127411136
2092,151.8024,466.71693097444336
6441,1341.587,1723.0744856848798
3754,2886.243,2734.132561500301
7631,495.3552,774.0421919264559
1326,3358.2952,4019.9068828175195
6032,1511.366,2370.895031405316
7487,4065.3748,3092.7605191464722
4136,262.991,2340.7067479313605
1526,1258.362,1489.804431940749
5053,2940.1728,2694.734581635344
202,1701.7848,2264.723233796795
1578,372.848,267.06610030516254
6535,4165.2448,2979.49897063168
1425,251.6724,540.7805656317412
6377,587.2356,1703.298318918
4576,1955.4546,2877.7378808559306
6063,419.454,805.375476696161
4152,5274.4676,2442.370088072896
771,1687.1372,3417.9586749080654
3611,2004.058,2259.800686031813
8281,2366.919,4155.694783913066
5917,1709.1086,1684.8374203906894
6884,5816.4288,3608.811127281086
8513,595.2252,1639.3699686740158
5611,4233.1564,4043.8003925753196
210,133.16,431.244777372208
3291,2770.3938,2430.882764139704
5772,1895.5326,2353.913555197046
1150,3038.7112,1758.1442793013798
2764,1737.738,2368.362960063886
4273,1733.0774,1330.6324613887673
2009,1556.6404,4994.349035624511
7502,1318.284,2115.9880573441396
1645,3057.3536,2688.5225103670577
2923,2428.8384,2260.081380808868
7386,369.519,219.51634606873927
6396,4287.752,2722.8596141558724
4974,1104.5622,2199.5550979774343
6123,1810.976,2931.024446784053
5380,2768.3964,3888.4665176754115
1143,1593.9252,1807.1886485830332
5787,3866.9664,1798.7997268551371
5258,2299.6732,1708.0739604236737
3125,2603.278,2489.4181414450445
7212,3436.1938,4214.223070611295
895,527.3136,4116.5378579197395
4962,5834.4054,3968.482029112409
8347,3072.667,3740.4901174431457
3601,2527.3768,1453.227006890976
5314,750.3566,1612.038434641907
1161,509.337,791.9340201999562
1573,4660.6,3715.891738564992
2476,2332.2974,2661.3617697817563
1893,661.1394,3195.0160677493823
1961,4119.3046,4264.462901401367
4086,1038.648,2149.546665738074
2031,2556.672,2611.9951612487166
4492,2436.828,2015.1953500661514
4269,4266.4464,3694.0117752038077
7431,3691.1952,2814.869779117732
378,3251.1014,2678.71910450106
2577,846.8976,1900.4048666481215
7173,1662.5026,2411.578511592735
2124,215.7192,29.333012289113867
2111,4633.968,3706.687988230854
4398,2503.408,2608.826913831303
4944,2175.8344,1818.0691265217351
2108,4729.8432,2907.6439699495545
308,1039.9796,1447.5328053057392
7555,2045.3376,4025.68479981406
1712,3340.3186,1892.03412527166
3156,1725.7536,3307.9467288417263
3935,551.2824,1050.996782029743
2101,1808.9786,2607.838327495534
7735,4577.375,4440.3706143688005
4606,4660.6,3641.563083886641
7876,2137.8838,2674.338698680887
4041,517.3266,993.7724292738384
214,324.9104,717.166485498733
2797,1496.7184,2866.8465628480976
3875,1906.8512,1880.5973764254732
6455,1458.102,1600.6216317625035
70,3435.528,2738.3327060074316
7544,4847.024,3777.8581358858196
5333,4042.7376,2616.331263258598
2088,101.2016,-1038.2638256215118
6582,767.0016,878.9548853516133
8483,1612.5676,2156.4650755861026
2065,467.3916,1761.374248328703
3618,918.804,2235.1864152699623
5869,2994.7684,3398.139424438111
1687,649.8208,988.7005520120714
4149,1725.7536,1094.7403482818568
7369,950.7624,1233.1893515391773
2470,555.2772,1144.4054351556242
6847,3537.3954,2760.1016333690654
2308,640.4996,883.2891897212268
2071,210.3928,1643.235399784438
865,2157.192,1903.8081100576649
4337,1323.6104,2249.570394511819
6400,155.7972,-935.4036509626735
3916,1023.3346,637.9812328852829
6755,1318.284,1528.3880291706557
613,177.7686,1003.8545431185033
467,2067.309,1440.4138140427876
4579,1504.0422,2724.8052884541275
7958,3307.6944,2539.5821004474597
802,331.5684,919.8509066420585
8106,549.9508,620.1391864841133
2620,149.805,525.3163157056943
7081,392.822,1233.6704809548087
3523,545.956,1498.0279027995184
8060,143.8128,459.413611665987
2500,3057.3536,3129.201408430251
4074,4207.856,4074.8460431046246
5649,1021.3372,2078.809256612357
4231,2348.9424,3125.9781860565004
3335,2821.6604,3590.3191551813925
6952,139.818,376.2990948183467
3065,1705.1138,2166.8895635773088
7397,2587.9646,2856.922106197667
6239,656.4788,621.4598016544066
7945,185.7582,1082.8001412415463
3327,2013.3792,1813.0429151196095
1455,5887.6694,4009.144472412152
7895,5100.028,3661.834113449064
4732,968.739,1074.7300063405917
456,9158.079,5536.992763677426
4674,351.5424,834.1349100348043
8379,2372.9112,3139.3125534460155
23,214.3876,-168.2632015296465
5420,3179.195,3452.1271654778675
527,323.5788,620.8017538763688
7408,6157.3184,4364.329450063599
479,2205.1296,2925.880722218476
4968,432.77,1577.7751136660145
6898,1151.834,3578.115641708672
2350,197.7426,1288.916419236244
4284,549.285,1086.1882233106498
5712,4247.804,2956.6603693630286
2446,585.904,1983.9013085312008
3075,6093.4016,3621.756173986655
3663,774.9912,1102.7668503962336
7029,882.8508,789.2456662688176
51,850.8924,2151.6301592446853
3728,2281.6966,1645.333548068365
3698,209.727,713.3610756794646
4127,299.61,1345.5406759700722
489,37.9506,-1234.839637301666
2630,3113.2808,3518.702592799986
3319,2614.5966,1883.2341938818515
3681,1518.024,1050.7124249967665
3209,642.497,2162.5733328616357
8043,283.6308,315.41562712513337
2828,905.488,3719.8140746836025
7636,575.2512,724.3775345235706
4540,5303.097,4486.5454857104505
3697,2529.3742,1405.202520810579
3619,1808.9786,2729.758412115004
5143,337.5606,1816.132701534071
1652,498.0184,722.1036920764561
6393,1070.6064,2912.309331026975
2768,934.7832,963.2276519830754
7162,2061.3168,2833.0812461469095
2194,2579.975,1716.9211321182065
4626,3149.234,2373.0700114100573
1089,1006.6896,1441.7093722428028
5914,2343.616,1856.9533647762185
6342,4587.362,2791.974331678795
7023,5020.132,2965.3216653118743
6583,1669.8264,2309.1635052190522
7626,144.4786,387.9369264815332
3759,3006.087,2322.1804217016015
3725,4781.7756,2835.6747630691675
4869,2055.9904,2062.1788705929903
1960,5350.3688,2979.028140761064
3440,127.1678,127.21286671026633
6609,1829.6184,1970.7437978271798
